Station Name	SASKATOON DIEFENBAKER & RCS					
Province	SASKATCHEWAN					
Latitude	52.17					
Longitude	-106.72					
Elevation	504.1					
Climate Identifier	4057120					
						
Created by	Rainbird Beta 3.1.2					
Created on	20/11/2014					
						
Year	Month	Day	Max Temp (deg C)	Min Temp (deg C)	Mean Temp (deg C)	Total Precip (mm)
1981	9	24	18.7	5.3	12	0
1981	9	25	11.3	6.2	8.8	2.2
1981	9	26	9.7	2.6	6.2	4.8
1981	9	27	9.8	-1.8	4	0
1981	9	28	10	4.6	7.3	1.3
1981	9	29	6.4	3.6	5	0
1981	9	30	4.2	2.9	3.6	0
1981	10	1	16.9	3.7	10.3	0
1981	10	2	17.6	2.1	9.9	0
1981	10	3	13.7	-1.4	6.2	0
1981	10	4	13.3	-3.9	4.7	0
1981	10	5	15.8	-5.2	5.3	0
1981	10	6	16.7	0.6	8.7	0
1981	10	7	18.6	5.4	12	0
1981	10	8	14.5	8.2	11.4	1.2
1981	10	9	14	1.5	7.8	0.2
1981	10	10	5.7	-0.4	2.7	0.2
1981	10	11	4.1	-0.8	1.7	10.8
1981	10	12	5.2	1.7	3.5	0
1981	10	13	6.3	2.4	4.4	0
1981	10	14	10.6	-1.2	4.7	0
1981	10	15	16.7	1.5	9.1	0
1981	10	16	15.3	4	9.7	0.2
1981	10	17	5.8	-1.2	2.3	0
1981	10	18	15.8	-3.9	6	0
1981	10	19	9.6	-1.8	3.9	0
1981	10	20	0.4	-8	-3.8	0.8
1981	10	21	-0.7	-5.8	-3.3	0.6
1981	10	22	-4.8	-10.3	-7.6	0
1981	10	23	3.3	-11	-3.9	3.4
1981	10	24	-0.9	-11.4	-6.2	0
1981	10	25	3.3	-13.9	-5.3	0
1981	10	26	3.8	-7.9	-2.1	0
1981	10	27	4.9	-7.8	-1.5	0
1981	10	28	12	-0.3	5.9	0
1981	10	29	6.4	1	3.7	0.2
1981	10	30	2.7	-1.9	0.4	19.1
1981	10	31	7.7	-3.6	2.1	0
1981	11	1	8.4	-1.3	3.6	0
1981	11	2	14.3	0.8	7.6	0
1981	11	3	15.3	-0.8	7.3	0
1981	11	4	7.5	-2.1	2.7	0
1981	11	5	11.6	-3.1	4.3	0
1981	11	6	11.7	0.1	5.9	0
1981	11	7	5	-4.8	0.1	0
1981	11	8	1.5	-9.3	-3.9	0
1981	11	9	12.5	-2.5	5	0
1981	11	10	11.2	-2.5	4.4	0
1981	11	11	14.1	-1.3	6.4	0
1981	11	12	16.2	0.4	8.3	0
1981	11	13	8.5	-1.4	3.6	0
1981	11	14	7.1	-1	3.1	1
1981	11	15	7.1	1.6	4.4	0
1981	11	16	1.8	-1.2	0.3	0
1981	11	17	-1	-3.5	-2.3	0.2
1981	11	18	-3.3	-5.2	-4.3	0.2
1981	11	19	-3.8	-5.9	-4.9	0
1981	11	20	-2.1	-6.2	-4.2	0.2
1981	11	21	-3.9	-10.3	-7.1	0
1981	11	22	1.3	-4.4	-1.6	0.2
1981	11	23	0.3	-3.6	-1.7	0
1981	11	24	-0.5	-3	-1.8	0.2
1981	11	25	-1.5	-3.6	-2.6	0
1981	11	26	-3.5	-6.7	-5.1	0
1981	11	27	-3.2	-5	-4.1	0
1981	11	28	-3.8	-7.8	-5.8	0
1981	11	29	3.7	-7.5	-1.9	0
1981	11	30	1	-10	-4.5	0
1981	12	1	-2	-12.2	-7.1	2
1981	12	2	-1.9	-10.8	-6.4	0
1981	12	3	0.2	-14	-6.9	0.2
1981	12	4	-7.5	-16.7	-12.1	0
1981	12	5	-4.8	-14.7	-9.8	0
1981	12	6	0.5	-9.6	-4.6	0
1981	12	7	-3	-15.2	-9.1	0
1981	12	8	-7.9	-17.2	-12.6	0
1981	12	9	-3.2	-8.1	-5.7	0
1981	12	10	6.7	-6.3	0.2	0.4
1981	12	11	-5.8	-14.4	-10.1	0.2
1981	12	12	-7.1	-15	-11.1	0
1981	12	13	-13	-20.8	-16.9	0
1981	12	14	-13.5	-21	-17.3	0
1981	12	15	-14.2	-18.6	-16.4	0.2
1981	12	16	-11.8	-19	-15.4	0
1981	12	17	-8.7	-15.4	-12.1	0.2
1981	12	18	-9.3	-14.7	-12	0.5
1981	12	19	4.9	-12.8	-4	0
1981	12	20	4.5	-4.1	0.2	0
1981	12	21	2.6	-11	-4.2	7.2
1981	12	22	-10.6	-16.2	-13.4	1
1981	12	23	-9	-17.6	-13.3	0.2
1981	12	24	-13	-21.7	-17.4	0
1981	12	25	-12.7	-21.7	-17.2	1
1981	12	26	-12.9	-25.2	-19.1	0
1981	12	27	-17.7	-31.8	-24.8	0
1981	12	28	-24.2	-31.7	-28	0
1981	12	29	-23.6	-31.8	-27.7	0
1981	12	30	-24.5	-33.7	-29.1	0
1981	12	31	-25.2	-36.3	-30.8	0.2
1982	1	1	-24.8	-37.5	-31.2	0.2
1982	1	2	-24.7	-34.3	-29.5	0.4
1982	1	3	-21.3	-34	-27.7	0.2
1982	1	4	-21.3	-32.7	-27	0.2
1982	1	5	-30.7	-37.2	-34	0
1982	1	6	-25.6	-36.1	-30.9	0
1982	1	7	-25.2	-31.2	-28.2	0
1982	1	8	-23.2	-32.7	-28	0
1982	1	9	-24.2	-37.7	-31	0
1982	1	10	-29.8	-39.3	-34.6	0
1982	1	11	-20.5	-31.4	-26	0.4
1982	1	12	-19.2	-31.7	-25.5	0.4
1982	1	13	-11.3	-34.4	-22.9	1.2
1982	1	14	2.2	-28.6	-13.2	1
1982	1	15	-27.7	-35.6	-31.7	0.2
1982	1	16	-22.7	-34.7	-28.7	0
1982	1	17	-19.3	-24.1	-21.7	0.4
1982	1	18	-18.5	-31	-24.8	0.7
1982	1	19	-29.2	-38.2	-33.7	0
1982	1	20	-29.7	-37.9	-33.8	0
1982	1	21	-28.2	-36.5	-32.4	0
1982	1	22	-26.1	-32.6	-29.4	0
1982	1	23	-27.1	-35.3	-31.2	0
1982	1	24	-20.5	-30.5	-25.5	3.6
1982	1	25	-9.8	-30.7	-20.3	0
1982	1	26	5.5	-12.1	-3.3	0
1982	1	27	-8.2	-28.6	-18.4	0
1982	1	28	-16.5	-29.5	-23	0
1982	1	29	-20.2	-31.7	-26	0.6
1982	1	30	-20.1	-37	-28.6	0
1982	1	31	-14.7	-24	-19.4	0
1982	2	1	-16	-31.3	-23.7	0.2
1982	2	2	-23	-36	-29.5	0
1982	2	3	-22.4	-31.7	-27.1	0
1982	2	4	-21.8	-30.3	-26.1	0
1982	2	5	-22.4	-33.2	-27.8	0
1982	2	6	-5.8	-23	-14.4	1.4
1982	2	7	-16.8	-27.4	-22.1	0.6
1982	2	8	-21.3	-30.4	-25.9	0
1982	2	9	-17.2	-27.5	-22.4	0
1982	2	10	-12.2	-23	-17.6	0
1982	2	11	-15.9	-26	-21	0
1982	2	12	-18.7	-25.3	-22	0.2
1982	2	13	-14.5	-26.7	-20.6	0.2
1982	2	14	-12.4	-23	-17.7	0
1982	2	15	-10.2	-24.2	-17.2	0
1982	2	16	0.3	-10.3	-5	0
1982	2	17	-2.5	-9.8	-6.2	0
1982	2	18	1.8	-11.3	-4.8	0
1982	2	19	3.7	-5.4	-0.9	0
1982	2	20	4.6	-9.4	-2.4	0
1982	2	21	4.9	-10.4	-2.8	0
1982	2	22	-8.5	-17.1	-12.8	0
1982	2	23	-6.7	-19.3	-13	0
1982	2	24	-7.3	-15	-11.2	0.4
1982	2	25	-13.8	-23	-18.4	0.4
1982	2	26	-12.3	-16.4	-14.4	0.4
1982	2	27	-7.3	-13.3	-10.3	0.2
1982	2	28	-9.6	-15.5	-12.6	0
1982	3	1	-14.8	-19.6	-17.2	0
1982	3	2	-12.6	-17.8	-15.2	0.6
1982	3	3	-13.2	-19.1	-16.2	0.2
1982	3	4	-11.7	-22.9	-17.3	0
1982	3	5	-5.9	-21.2	-13.6	0
1982	3	6	-13.1	-25.4	-19.3	0.2
1982	3	7	-13.9	-24.2	-19.1	2.8
1982	3	8	-12.2	-31	-21.6	0
1982	3	9	-2.7	-15.2	-9	0
1982	3	10	-5	-13.8	-9.4	0
1982	3	11	2.1	-8.3	-3.1	0
1982	3	12	2.5	-11.3	-4.4	1.8
1982	3	13	-0.8	-16.3	-8.6	0
1982	3	14	2.4	-13.1	-5.4	0
1982	3	15	1.4	-5.7	-2.2	0
1982	3	16	0.1	-5.4	-2.7	1.6
1982	3	17	-5.4	-11	-8.2	4.1
1982	3	18	-6.5	-12.4	-9.5	0.8
1982	3	19	-3.5	-11.9	-7.7	0
1982	3	20	-3.5	-15.6	-9.6	0
1982	3	21	0.4	-7.2	-3.4	0
1982	3	22	1.1	-6.5	-2.7	0.4
1982	3	23	2.6	-0.9	0.9	0
1982	3	24	0.8	-6.4	-2.8	0
1982	3	25	-0.9	-10.2	-5.6	0
1982	3	26	-0.9	-9.9	-5.4	0
1982	3	27	6	-5.9	0.1	0
1982	3	28	4.2	-4.3	-0.1	0
1982	3	29	2.8	0.6	1.7	0.2
1982	3	30	0.9	-9.6	-4.4	0
1982	3	31	-5	-15	-10	0
1982	4	1	-8.1	-15.9	-12	4.4
1982	4	2	-10.9	-16.8	-13.9	0.2
1982	4	3	-10.4	-21.3	-15.9	0
1982	4	4	-5.9	-20.1	-13	0
1982	4	5	-5	-14.7	-9.9	0
1982	4	6	-2.7	-11.1	-6.9	0
1982	4	7	-2.4	-9.3	-5.9	0
1982	4	8	2	-9	-3.5	0.4
1982	4	9	0	-7.7	-3.9	0.2
1982	4	10	4.4	-6.2	-0.9	0
1982	4	11	8.6	-3.4	2.6	0
1982	4	12	9.9	-2.2	3.9	0
1982	4	13	14.2	0.8	7.5	0
1982	4	14	12.4	0.8	6.6	0
1982	4	15	6.9	-2.9	2	0.2
1982	4	16	10.3	-1.9	4.2	0.2
1982	4	17	13.1	-0.3	6.4	0
1982	4	18	11	0.6	5.8	2.4
1982	4	19	6.4	0.1	3.3	3
1982	4	20	12.2	-2.7	4.8	0
1982	4	21	18.9	-1.3	8.8	0
1982	4	22	24.2	3.2	13.7	0
1982	4	23	23.8	2.9	13.4	0
1982	4	24	12.5	-0.7	5.9	0
1982	4	25	12.5	-3.8	4.4	0.6
1982	4	26	17.3	0.8	9.1	0
1982	4	27	19.8	3.1	11.5	0
1982	4	28	22.7	7	14.9	0
1982	4	29	17.2	3.6	10.4	1.4
1982	4	30	17	-2.5	7.3	0
1982	5	1	24.5	1	12.8	0
1982	5	2	25.4	10.5	18	0
1982	5	3	22.3	11.7	17	0
1982	5	4	12.2	2.1	7.2	2.2
1982	5	5	4.8	-0.7	2.1	0
1982	5	6	5.6	-5.5	0.1	2
1982	5	7	6.3	-3.1	1.6	0
1982	5	8	5.3	0.3	2.8	0
1982	5	9	8.2	-1.5	3.4	0
1982	5	10	13.8	1.6	7.7	0
1982	5	11	18.4	-0.6	8.9	0
1982	5	12	16	5.7	10.9	0
1982	5	13	20.3	2.1	11.2	0
1982	5	14	22.8	3	12.9	0
1982	5	15	20.3	8.3	14.3	0.4
1982	5	16	10.2	6.5	8.4	2.4
1982	5	17	13	7.7	10.4	0
1982	5	18	15.3	9.1	12.2	0
1982	5	19	16.6	9.9	13.3	0.6
1982	5	20	13.4	8.1	10.8	33.6
1982	5	21	18.7	10.8	14.8	0
1982	5	22	22.6	8.3	15.5	1.4
1982	5	23	15.9	7.7	11.8	0
1982	5	24	24.1	7.6	15.9	0
1982	5	25	26.9	10.2	18.6	0
1982	5	26	18.8	8.6	13.7	4.2
1982	5	27	9.2	4.5	6.9	2.2
1982	5	28	4.7	0.5	2.6	10.8
1982	5	29	2.6	0	1.3	18
1982	5	30	13.8	0.4	7.1	3.8
1982	5	31	19.8	5.1	12.5	1.4
1982	6	1	19.2	4.4	11.8	0
1982	6	2	20.5	3.1	11.8	0
1982	6	3	23.8	8.7	16.3	0
1982	6	4	25.7	9.5	17.6	0
1982	6	5	21.3	10.6	16	2.4
1982	6	6	10.8	7.4	9.1	0
1982	6	7	14.6	1.9	8.3	0
1982	6	8	19.7	3.5	11.6	0
1982	6	9	19.4	5.6	12.5	0
1982	6	10	19.8	5.6	12.7	0
1982	6	11	21.9	3.9	12.9	0
1982	6	12	26.9	8.8	17.9	1.2
1982	6	13	27.4	11.9	19.7	0
1982	6	14	26.8	13.2	20	0
1982	6	15	27.4	11.5	19.5	0.6
1982	6	16	22.3	9.1	15.7	17
1982	6	17	17.4	10.9	14.2	1.8
1982	6	18	24.6	7.7	16.2	1
1982	6	19	23.5	9	16.3	0
1982	6	20	25.5	7.2	16.4	0
1982	6	21	30	14	22	5
1982	6	22	30.2	14.6	22.4	9
1982	6	23	19.5	10	14.8	2
1982	6	24	20.2	5.8	13	0
1982	6	25	20.3	12.4	16.4	0
1982	6	26	24.3	8.1	16.2	10.6
1982	6	27	19.6	9.1	14.4	2
1982	6	28	22.3	12.2	17.3	0
1982	6	29	22.6	7.6	15.1	0
1982	6	30	22.6	12.6	17.6	0.3
1982	7	1	26.5	14	20.3	0
1982	7	2	26.3	16	21.2	16.4
1982	7	3	24.7	13.9	19.3	6.2
1982	7	4	24.2	12.5	18.4	0
1982	7	5	20	12.4	16.2	0
1982	7	6	20.4	11.8	16.1	13.8
1982	7	7	22.3	6.5	14.4	0
1982	7	8	22	11.3	16.7	0
1982	7	9	25.4	10.2	17.8	0.4
1982	7	10	26.3	12.6	19.5	0
1982	7	11	29.7	13.2	21.5	0
1982	7	12	28.4	16.1	22.3	0
1982	7	13	25.9	13	19.5	0
1982	7	14	23.1	15	19.1	19.7
1982	7	15	21	10.5	15.8	0.4
1982	7	16	20.6	10.7	15.7	0
1982	7	17	22.3	11.7	17	0
1982	7	18	26.3	11.8	19.1	1
1982	7	19	28.8	12.9	20.9	0
1982	7	20	20.1	11.6	15.9	0
1982	7	21	22.8	10.4	16.6	3.8
1982	7	22	26.2	13.9	20.1	0
1982	7	23	25.7	9	17.4	0
1982	7	24	25	8.6	16.8	0
1982	7	25	27.5	9.4	18.5	0
1982	7	26	21.3	13.2	17.3	5.1
1982	7	27	26.8	10	18.4	0
1982	7	28	25	11.7	18.4	0
1982	7	29	29.3	8.8	19.1	0
1982	7	30	32	17.2	24.6	0.8
1982	7	31	27.5	12.1	19.8	12.8
1982	8	1	27	15.5	21.3	8.2
1982	8	2	20.2	13.1	16.7	24.8
1982	8	3	21.9	12.5	17.2	2.8
1982	8	4	24.7	10	17.4	0
1982	8	5	26.5	11.6	19.1	0
1982	8	6	30.5	15.2	22.9	0
1982	8	7	22.4	12.3	17.4	0
1982	8	8	21.9	8.8	15.4	0
1982	8	9	22.7	10.1	16.4	0
1982	8	10	24.7	10	17.4	0
1982	8	11	31	15.8	23.4	6
1982	8	12	19.3	10.4	14.9	9
1982	8	13	24.2	9	16.6	0
1982	8	14	26.7	10.2	18.5	0
1982	8	15	20.7	8	14.4	0
1982	8	16	27.4	10.3	18.9	0
1982	8	17	30.6	15	22.8	0.4
1982	8	18	24.5	13.5	19	3.8
1982	8	19	25.8	9.6	17.7	3.8
1982	8	20	25	10	17.5	0
1982	8	21	21.8	14	17.9	10
1982	8	22	17.2	9.8	13.5	4.2
1982	8	23	21.2	8	14.6	1.4
1982	8	24	17.5	5	11.3	0.4
1982	8	25	15.3	4.9	10.1	0
1982	8	26	12.7	1.5	7.1	0
1982	8	27	13.7	1.6	7.7	0
1982	8	28	17.7	7.7	12.7	0
1982	8	29	17.7	1.8	9.8	0
1982	8	30	13.9	8.1	11	6.4
1982	8	31	18	7.8	12.9	0
1982	9	1	20.2	8.4	14.3	2.8
1982	9	2	25.6	6.2	15.9	0
1982	9	3	31.3	9.9	20.6	0
1982	9	4	15.8	9.9	12.9	10.2
1982	9	5	10.7	9.1	9.9	8.4
1982	9	6	17.3	9.7	13.5	0
1982	9	7	25.6	10.8	18.2	0
1982	9	8	29.4	10.1	19.8	0
1982	9	9	27.3	9.2	18.3	0
1982	9	10	18.6	8.8	13.7	0
1982	9	11	18.1	4.1	11.1	0
1982	9	12	11.6	3.8	7.7	0
1982	9	13	8.4	1.1	4.8	0
1982	9	14	11.9	3.2	7.6	0
1982	9	15	12.9	1.2	7.1	0
1982	9	16	15.9	5.2	10.6	0
1982	9	17	22	1.4	11.7	0
1982	9	18	19.3	5.1	12.2	0
1982	9	19	18.8	0.1	9.5	0
1982	9	20	21.6	1.6	11.6	0
1982	9	21	25.4	4.4	14.9	0
1982	9	22	23.6	8.3	16	0
1982	9	23	17.4	4.2	10.8	0
1982	9	24	22.9	1.6	12.3	0
1982	9	25	24.4	9.6	17	0
1982	9	26	11.5	6	8.8	0
1982	9	27	7.1	2.5	4.8	0
1982	9	28	2.6	-1	0.8	16.2
1982	9	29	2.1	-0.2	1	4
1982	9	30	0.9	-4.3	-1.7	0
1982	10	1	3.6	-1.1	1.3	1.4
1982	10	2	10.7	-0.5	5.1	1.6
1982	10	3	13.1	3.6	8.4	0.6
1982	10	4	5	1.6	3.3	0
1982	10	5	5.7	1.6	3.7	0
1982	10	6	10.4	-0.3	5.1	0
1982	10	7	16.2	0.1	8.2	0
1982	10	8	10.4	3.8	7.1	1.6
1982	10	9	13.7	-0.4	6.7	0
1982	10	10	12.7	-4	4.4	0
1982	10	11	14.9	-2.1	6.4	0
1982	10	12	15.3	1.2	8.3	0
1982	10	13	20.8	4.5	12.7	0
1982	10	14	19.8	2.6	11.2	0
1982	10	15	12.6	-1.6	5.5	0
1982	10	16	16.8	3.7	10.3	0
1982	10	17	4.2	0.6	2.4	1
1982	10	18	0.9	-0.5	0.2	0
1982	10	19	-0.2	-5.6	-2.9	0
1982	10	20	7.3	-6.1	0.6	0
1982	10	21	9.8	-2.8	3.5	0
1982	10	22	13.6	-1.6	6	0
1982	10	23	15.1	0.2	7.7	0
1982	10	24	15.3	-0.8	7.3	0
1982	10	25	19.5	1.8	10.7	0
1982	10	26	17.6	5.4	11.5	0
1982	10	27	14.4	2.4	8.4	0
1982	10	28	8.2	-3.9	2.2	0
1982	10	29	3.5	-5.2	-0.9	0
1982	10	30	7.6	-5.9	0.9	0
1982	10	31	11.5	-4.2	3.7	0
1982	11	1	5.3	-5	0.2	0
1982	11	2	-0.8	-10.2	-5.5	0
1982	11	3	-2.9	-14.1	-8.5	0
1982	11	4	-1.2	-13.3	-7.3	0
1982	11	5	6.6	-6.2	0.2	0
1982	11	6	-0.7	-6.6	-3.7	15.2
1982	11	7	-4.4	-13.1	-8.8	0
1982	11	8	-1.4	-5.1	-3.3	0
1982	11	9	-0.3	-8.3	-4.3	0
1982	11	10	0.5	-12.1	-5.8	0
1982	11	11	-1.7	-22	-11.9	0.2
1982	11	12	-7.1	-22	-14.6	0
1982	11	13	-10.2	-19.1	-14.7	0
1982	11	14	-1.3	-15	-8.2	0
1982	11	15	-1.6	-11.8	-6.7	0
1982	11	16	-4	-13	-8.5	0
1982	11	17	2.1	-4.3	-1.1	0
1982	11	18	0.8	-6.4	-2.8	0.4
1982	11	19	-3.1	-14.2	-8.7	5.6
1982	11	20	-13.6	-22.4	-18	0
1982	11	21	-20.9	-27.7	-24.3	0
1982	11	22	-17.7	-26	-21.9	0
1982	11	23	-13.8	-26.4	-20.1	0
1982	11	24	-15.4	-22.8	-19.1	0
1982	11	25	-17.9	-22	-20	0
1982	11	26	-9.3	-25	-17.2	0
1982	11	27	-6.8	-9.7	-8.3	0
1982	11	28	-7.4	-15.8	-11.6	0
1982	11	29	-5.7	-14.1	-9.9	0
1982	11	30	-4.4	-10.9	-7.7	0
1982	12	1	-5.2	-8.8	-7	0
1982	12	2	-4.6	-6	-5.3	0
1982	12	3	-4	-5.8	-4.9	0.2
1982	12	4	-3.7	-12.6	-8.2	0
1982	12	5	-6.2	-18.4	-12.3	0
1982	12	6	-14.1	-23.6	-18.9	0
1982	12	7	-17.8	-31.4	-24.6	0
1982	12	8	-6.5	-31.7	-19.1	0
1982	12	9	-1.2	-21.3	-11.3	0.2
1982	12	10	-21.3	-30.2	-25.8	0
1982	12	11	-6.2	-27.7	-17	0
1982	12	12	-6.2	-13.7	-10	0
1982	12	13	-10.7	-17.2	-14	0
1982	12	14	-12	-14.8	-13.4	0
1982	12	15	-3.3	-14	-8.7	0
1982	12	16	3.2	-8.4	-2.6	1
1982	12	17	-3.2	-10	-6.6	0
1982	12	18	-4.3	-7.1	-5.7	0.7
1982	12	19	-5.4	-7.2	-6.3	0
1982	12	20	-5.9	-8.4	-7.2	0
1982	12	21	-8.3	-13.7	-11	1.3
1982	12	22	-10.5	-13.9	-12.2	2.8
1982	12	23	-10.6	-16	-13.3	0
1982	12	24	-9.9	-17.5	-13.7	0
1982	12	25	-5.3	-16.3	-10.8	0
1982	12	26	-4	-12.6	-8.3	0
1982	12	27	-11.3	-18.8	-15.1	0.8
1982	12	28	-11.3	-23.8	-17.6	0
1982	12	29	-13.3	-25.8	-19.6	0.4
1982	12	30	-3.8	-14.3	-9.1	0
1982	12	31	-2.3	-10.3	-6.3	0.2
1983	1	1	-5.1	-10.6	-7.9	0.2
1983	1	2	-5.3	-12.4	-8.9	0
1983	1	3	-2.4	-10.2	-6.3	0.8
1983	1	4	-3.2	-14.7	-9	0
1983	1	5	-7.3	-18.1	-12.7	0
1983	1	6	-7.7	-14.3	-11	0
1983	1	7	-9.5	-15.3	-12.4	0
1983	1	8	-2.4	-10.3	-6.4	0
1983	1	9	-0.6	-8	-4.3	0
1983	1	10	-6.1	-26.7	-16.4	0.2
1983	1	11	-11	-30	-20.5	0
1983	1	12	-2.9	-11.4	-7.2	0
1983	1	13	-4.6	-13	-8.8	0
1983	1	14	-7.1	-17.1	-12.1	0
1983	1	15	-2.7	-13.1	-7.9	0
1983	1	16	-10.3	-22.9	-16.6	0
1983	1	17	-9.7	-23.4	-16.6	0
1983	1	18	-7.1	-18.3	-12.7	0
1983	1	19	-10.6	-20	-15.3	0
1983	1	20	-6.8	-10.9	-8.9	1.4
1983	1	21	-7	-15.3	-11.2	0.8
1983	1	22	-6.9	-8.2	-7.6	1.2
1983	1	23	-8.2	-22.3	-15.3	1.1
1983	1	24	-21.2	-33.8	-27.5	0
1983	1	25	-28.9	-36.9	-32.9	0
1983	1	26	-16.7	-35.9	-26.3	0
1983	1	27	-5.1	-17.3	-11.2	0
1983	1	28	-9	-12.9	-11	0.2
1983	1	29	-7.4	-13.8	-10.6	0
1983	1	30	-5.3	-14.5	-9.9	0
1983	1	31	-5.3	-9.1	-7.2	0.4
1983	2	1	-8	-13.8	-10.9	0.2
1983	2	2	-10.7	-14.7	-12.7	1.2
1983	2	3	-14.4	-24.6	-19.5	0
1983	2	4	-17.6	-23.8	-20.7	0
1983	2	5	-17.6	-25.2	-21.4	0
1983	2	6	-14.7	-21.6	-18.2	0
1983	2	7	-14.4	-19.1	-16.8	0
1983	2	8	-14.3	-18.3	-16.3	0
1983	2	9	-8.1	-17.7	-12.9	0
1983	2	10	-8.7	-12	-10.4	0
1983	2	11	-4.8	-9.6	-7.2	0
1983	2	12	4.8	-5.6	-0.4	0
1983	2	13	0.3	-5.5	-2.6	0
1983	2	14	1.8	-10.2	-4.2	0
1983	2	15	0.7	-5.2	-2.3	0
1983	2	16	-2.6	-16.5	-9.6	0.4
1983	2	17	-12	-17.3	-14.7	0
1983	2	18	-12.3	-15.6	-14	0.6
1983	2	19	-6.8	-15	-10.9	0
1983	2	20	0.8	-13.5	-6.4	0
1983	2	21	3.6	-5.7	-1.1	0
1983	2	22	1.5	-9.8	-4.2	0
1983	2	23	-1.7	-14.1	-7.9	0
1983	2	24	2.9	-7.4	-2.3	0
1983	2	25	5.7	-1.9	1.9	0
1983	2	26	0.8	-4.9	-2.1	0.2
1983	2	27	-4.1	-13.6	-8.9	3.2
1983	2	28	-8.5	-14	-11.3	0.2
1983	3	1	-6.3	-9	-7.7	5.3
1983	3	2	-5.3	-8.7	-7	0.8
1983	3	3	0.3	-5.7	-2.7	2.6
1983	3	4	-0.7	-5.3	-3	1.6
1983	3	5	-4.7	-9.6	-7.2	1.8
1983	3	6	-9.3	-12.1	-10.7	0
1983	3	7	-5.5	-13.6	-9.6	0
1983	3	8	-5.7	-15.8	-10.8	0
1983	3	9	-2.6	-9.3	-6	0
1983	3	10	6.2	-5.6	0.3	0
1983	3	11	6.3	-2.3	2	0
1983	3	12	1.9	0.3	1.1	1
1983	3	13	1.3	-3.2	-1	0
1983	3	14	-2	-6.5	-4.3	4.2
1983	3	15	-2.4	-6.5	-4.5	0
1983	3	16	-1.8	-14.1	-8	0.2
1983	3	17	-8.6	-18.8	-13.7	0
1983	3	18	-10.5	-21.4	-16	0
1983	3	19	-6.8	-21.4	-14.1	0
1983	3	20	-6.1	-15.1	-10.6	0
1983	3	21	-5.7	-16.4	-11.1	0
1983	3	22	-4.4	-16.3	-10.4	0.2
1983	3	23	-1.9	-9.2	-5.6	1.2
1983	3	24	-3.7	-6.7	-5.2	1.4
1983	3	25	-5.3	-14.6	-10	1
1983	3	26	-2.7	-18	-10.4	0
1983	3	27	0.7	-11.9	-5.6	0
1983	3	28	4.8	-6.1	-0.7	0
1983	3	29	5.1	-2.9	1.1	0
1983	3	30	4.5	0.3	2.4	1.7
1983	3	31	2.9	-0.5	1.2	0
1983	4	1	5.3	-0.7	2.3	0
1983	4	2	6.3	-2.9	1.7	0
1983	4	3	3.8	-5.2	-0.7	0
1983	4	4	6.2	-3.9	1.2	0
1983	4	5	8.7	-4	2.4	0
1983	4	6	10.7	-2.2	4.3	0
1983	4	7	13	-2.1	5.5	0
1983	4	8	9.3	-1.6	3.9	0
1983	4	9	1.6	-3.4	-0.9	0
1983	4	10	-1.3	-8.3	-4.8	9.4
1983	4	11	-6	-14.4	-10.2	0
1983	4	12	-2.8	-18.2	-10.5	0
1983	4	13	1.8	-13.9	-6.1	0
1983	4	14	7	-2.5	2.3	0
1983	4	15	1.3	-3.7	-1.2	0
1983	4	16	4.2	-3.2	0.5	4.4
1983	4	17	14.3	-2.4	6	0
1983	4	18	18.4	2.1	10.3	0
1983	4	19	17.6	2	9.8	0
1983	4	20	18.7	2.8	10.8	0
1983	4	21	19	3.6	11.3	0
1983	4	22	20.5	4.6	12.6	0
1983	4	23	20.9	7.6	14.3	0
1983	4	24	22.6	7.9	15.3	0
1983	4	25	15.4	0.6	8	11.6
1983	4	26	2.2	-2.2	0	3.3
1983	4	27	0.9	-3.8	-1.5	1
1983	4	28	5.6	-3.8	0.9	0.8
1983	4	29	10.9	-4.1	3.4	0
1983	4	30	13.4	-0.6	6.4	0
1983	5	1	11.1	2.9	7	0
1983	5	2	14.8	-1.6	6.6	0
1983	5	3	8.3	-2.2	3.1	0.6
1983	5	4	17.7	2.2	10	0
1983	5	5	16.7	0.7	8.7	0
1983	5	6	14.1	0.6	7.4	0
1983	5	7	20.7	5.5	13.1	0
1983	5	8	20.6	8.1	14.4	2.8
1983	5	9	13.4	1.4	7.4	8.2
1983	5	10	1.6	-4.6	-1.5	18.6
1983	5	11	3.4	-10.6	-3.6	0
1983	5	12	7.4	-5	1.2	0
1983	5	13	12	0	6	0.2
1983	5	14	7.2	-1	3.1	2
1983	5	15	9.2	-3.8	2.7	0
1983	5	16	17.1	2.6	9.9	0
1983	5	17	19.6	4.8	12.2	0.2
1983	5	18	17.6	4.7	11.2	0.6
1983	5	19	17.6	0.4	9	2.2
1983	5	20	17.2	6.3	11.8	7.7
1983	5	21	13.5	5.8	9.7	1.2
1983	5	22	16	4.2	10.1	0.8
1983	5	23	10.1	5.9	8	0.3
1983	5	24	16.8	-0.3	8.3	0
1983	5	25	27.8	8.3	18.1	0
1983	5	26	26.2	10.3	18.3	0
1983	5	27	23.3	10.1	16.7	0
1983	5	28	21.1	4.6	12.9	0
1983	5	29	22.5	5.7	14.1	0
1983	5	30	15.6	2	8.8	0
1983	5	31	19.5	5	12.3	0
1983	6	1	21.3	9.2	15.3	1
